Timestamp,Emotions,Sad,Neutral,Angry,Happy
1618568236.790449,['dummy'],320,2760,800,20
1618568258.370783,['dummy'],540,2340,540,160
1618568280.0459344,['dummy'],760,1680,180,840
1618568302.188286,['dummy'],380,1500,820,900
1618568324.4394846,['dummy'],1700,100,260,680
1618568346.2282858,['dummy'],520,20,760,600
1618568368.5836504,['dummy'],1260,480,760,80
1618568390.3804677,['dummy'],1920,1360,900,780
1618568412.1844666,['dummy'],360,2060,160,820
1618568434.2773328,['dummy'],80,1340,720,620
1618568456.572794,['dummy'],560,240,380,500
1618568478.6704273,['dummy'],1660,900,760,220
1618568501.0762444,['dummy'],720,700,400,680
1618568523.249347,['dummy'],1720,2540,360,500
1618568545.2917724,['dummy'],1300,480,620,40
1618568567.6099458,['dummy'],280,1660,380,900
1618568589.111607,['dummy'],1800,1140,840,620
1618568611.294805,['dummy'],640,2460,700,660
1618568632.855917,['dummy'],1120,2980,140,940
1618568654.941406,['dummy'],480,1940,360,980
1618568676.4868557,['dummy'],1800,2420,800,100
1618568698.4678595,['dummy'],1520,640,260,700
1618568720.4366784,['dummy'],920,540,580,740
1618568742.8033936,['dummy'],1100,1000,460,780
1618568765.1251173,['dummy'],1940,1880,0,80
1618568787.3134527,['dummy'],1640,140,940,520
1618568808.8478644,['dummy'],340,2900,260,980
1618568831.3394606,['dummy'],1100,2820,700,960
1618568853.8163579,['dummy'],500,1860,900,780
1618568876.174639,['dummy'],1920,580,600,680
1618568898.5315986,['dummy'],1960,1420,180,620
1618568920.6487603,['dummy'],1940,860,980,800
1618568942.6610386,['dummy'],400,2320,560,420
1618568964.778705,['dummy'],200,2300,720,60
1618568986.5631714,['dummy'],1900,520,320,420
1618569008.3033056,['dummy'],1420,1640,600,280
1618569030.518489,['dummy'],620,1100,140,700
1618569052.3308516,['dummy'],1560,2300,440,620
1618569074.4329646,['dummy'],1600,220,900,200
1618569096.9023216,['dummy'],1040,1240,520,400
1618569118.5084617,['dummy'],320,260,560,980
1618569140.182465,['dummy'],1100,1980,460,120
1618569162.1060114,['dummy'],580,940,660,800
1618569184.223656,['dummy'],1180,1460,540,360
1618569205.9655156,['dummy'],360,880,180,620
1618569227.8686924,['dummy'],480,500,60,200
1618569249.9271321,['dummy'],1700,1000,560,840
1618569271.7829225,['dummy'],20,2260,940,780
1618569293.858664,['dummy'],720,20,580,100
1618569316.0325415,['dummy'],520,580,540,820
1618569338.2552638,['dummy'],1800,2740,140,400
1618569360.3291624,['dummy'],100,2340,200,20
1618569381.9645717,['dummy'],1500,1600,780,700
1618569403.5245383,['dummy'],60,2700,740,20
1618569425.2341301,['dummy'],1320,1400,220,320
1618569447.456528,['dummy'],1460,100,820,680
1618569469.1185946,['dummy'],1340,1000,180,140
1618569491.3639195,['dummy'],1720,1620,120,820
1618569513.58912,['dummy'],1960,2020,800,380
1618569535.5576866,['dummy'],1060,340,800,140
1618569557.235948,['dummy'],240,80,800,880
1618569578.903551,['dummy'],1020,1080,140,240
1618569601.2633047,['dummy'],380,2940,720,740
1618569623.1911914,['dummy'],1180,2080,100,360
1618569645.1242676,['dummy'],760,1980,20,460
1618569666.6663888,['dummy'],1940,580,620,760
1618569688.6773078,['dummy'],1860,300,880,80
1618569710.5278208,['dummy'],1540,820,400,420
1618569732.273741,['dummy'],1900,740,200,520
1618569753.9346101,['dummy'],1060,580,980,840
1618569775.9027286,['dummy'],960,220,520,740
1618569797.9196296,['dummy'],1440,2180,440,60
1618569820.1349816,['dummy'],1220,300,780,740
1618569842.3336217,['dummy'],920,520,260,60
1618569864.0545778,['dummy'],460,2520,200,660
1618569886.517547,['dummy'],920,960,200,360
1618569908.5159695,['dummy'],780,1240,760,220
1618569930.542671,['dummy'],980,1780,540,240
1618569952.8257697,['dummy'],980,540,100,960
1618569975.0880382,['dummy'],640,1240,760,340
1618569996.7675927,['dummy'],1080,580,660,940
1618570018.3828313,['dummy'],300,540,620,160
1618570040.036565,['dummy'],320,1160,500,780
1618570062.083786,['dummy'],1920,620,180,120
1618570083.8886445,['dummy'],1980,1980,820,800
1618570106.11905,['dummy'],1740,1120,60,540
1618570128.4866228,['dummy'],240,220,340,840
1618570150.3463101,['dummy'],1620,2120,0,900
1618570172.4683473,['dummy'],1200,2880,360,40
1618570194.6242356,['dummy'],20,20,60,20
1618570217.0397468,['dummy'],60,40,80,0
1618570238.636439,['dummy'],20,0,20,20
1618570260.4260843,['dummy'],80,0,60,0
1618570282.2919507,['dummy'],80,20,60,20
1618570304.3279164,['dummy'],20,80,20,80
1618570326.2066586,['dummy'],20,40,40,40
1618570348.0909324,['dummy'],40,60,80,20
1618570369.7469807,['dummy'],0,60,80,20
1618570392.1713984,['dummy'],40,40,20,60
1618570414.6325061,['dummy'],60,20,20,80
1618570436.2691865,['dummy'],80,80,20,20
1618570458.0930002,['dummy'],80,60,20,80
1618570480.3472314,['dummy'],0,80,0,20
1618570502.5287333,['dummy'],40,80,20,0
1618570524.3594093,['dummy'],60,20,60,20
1618570546.681946,['dummy'],60,80,60,80
1618570568.8205183,['dummy'],80,40,0,80
1618570590.699545,['dummy'],60,0,40,0
1618570612.7019734,['dummy'],80,80,20,20
1618570634.8570275,['dummy'],20,20,40,0
1618570657.2541041,['dummy'],40,0,60,80
1618570679.360206,['dummy'],20,0,60,40
1618570701.4106529,['dummy'],40,20,20,20
1618570723.4924638,['dummy'],20,40,20,60
1618570745.1786306,['dummy'],80,60,40,80
1618570767.0964546,['dummy'],40,0,80,60
1618570789.2387826,['dummy'],80,0,20,40
1618570811.005052,['dummy'],0,0,20,0
1618570832.5902562,['dummy'],40,60,20,60
1618570854.910048,['dummy'],0,0,40,80
1618570876.9905546,['dummy'],80,40,0,40
1618570898.6272862,['dummy'],20,20,0,80
1618570920.1935565,['dummy'],60,0,40,40
1618570942.2925296,['dummy'],60,20,80,0
1618570964.6888027,['dummy'],20,80,40,20
1618570986.6010172,['dummy'],60,80,40,20
1618571009.0206509,['dummy'],80,20,40,60
1618571030.9523454,['dummy'],60,0,0,0
1618571052.5701344,['dummy'],40,20,40,60
1618571074.6960945,['dummy'],40,40,40,40
1618571096.3900359,['dummy'],20,0,0,60
1618571118.368105,['dummy'],20,0,0,80
1618571140.077872,['dummy'],80,80,40,80
1618571162.2881746,['dummy'],80,80,40,20
1618571184.0823123,['dummy'],40,0,80,20
1618571205.6015103,['dummy'],20,40,0,40
1618571228.005759,['dummy'],40,0,0,80
1618571249.756607,['dummy'],20,20,20,20
1618571271.3761482,['dummy'],20,20,80,40
1618571293.0861135,['dummy'],60,80,60,40
1618571314.7019174,['dummy'],40,0,20,0
1618571336.4488947,['dummy'],60,60,20,60
1618571358.5048323,['dummy'],0,80,60,40
1618571380.7162807,['dummy'],60,40,40,20
1618571402.8074017,['dummy'],20,40,40,80
1618571425.1397562,['dummy'],40,40,40,40
1618571446.7820225,['dummy'],20,40,60,40
1618571468.832753,['dummy'],80,60,80,0
1618571490.7456372,['dummy'],40,80,0,80
1618571513.178033,['dummy'],40,60,20,0
1618571535.3658688,['dummy'],0,40,20,80
1618571557.6014714,['dummy'],60,20,0,20
1618571579.9420621,['dummy'],20,0,60,60
1618571601.634023,['dummy'],0,20,60,40
1618571623.664999,['dummy'],20,60,0,80
1618571645.8259387,['dummy'],80,60,80,20
1618571667.6094875,['dummy'],40,80,40,80
1618571689.8849804,['dummy'],80,40,40,40
1618571711.900541,['dummy'],0,80,40,60
1618571733.9442797,['dummy'],60,40,40,20
1618571756.1820874,['dummy'],0,0,60,20
1618571778.0850499,['dummy'],80,20,20,60
1618571800.5700839,['dummy'],0,60,20,60
1618571822.7602184,['dummy'],40,40,80,40
1618571844.5899901,['dummy'],60,40,0,40
1618571866.4122276,['dummy'],40,80,80,40
1618571888.612559,['dummy'],20,80,80,60
1618571910.5019424,['dummy'],40,40,40,80
1618571932.687368,['dummy'],0,20,20,20
1618571954.3319993,['dummy'],80,80,20,0
1618571976.0626578,['dummy'],0,80,20,80
1618571998.4810932,['dummy'],0,80,20,80
1618572020.7291036,['dummy'],40,60,40,40
1618572043.180838,['dummy'],60,20,0,20
1618572064.8585212,['dummy'],40,0,60,0
1618572087.2057505,['dummy'],20,40,0,20
1618572108.7670202,['dummy'],80,0,80,20
1618572130.9138706,['dummy'],60,40,0,80
1618572152.5445118,['dummy'],40,40,80,60
1618572174.565708,['dummy'],0,20,20,60
1618572196.181272,['dummy'],40,40,80,40
1618572218.0984657,['dummy'],80,60,20,40
1618572240.35082,['dummy'],60,20,80,60
1618572261.9471688,['dummy'],80,40,40,0
1618572284.302537,['dummy'],40,0,20,0
1618572305.909068,['dummy'],20,80,20,0
1618572328.2614703,['dummy'],20,60,0,20
1618572349.9067712,['dummy'],40,80,20,40
1618572371.7432725,['dummy'],40,80,80,40
1618572393.9176538,['dummy'],40,20,60,0
1618572415.7797093,['dummy'],0,0,40,20
1618572437.295932,['dummy'],20,40,0,0
1618572458.9974036,['dummy'],60,0,40,40
1618572480.5874407,['dummy'],20,0,80,20
1618572502.4595351,['dummy'],80,20,60,20
1618572524.5464625,['dummy'],40,40,80,20
1618572546.3053668,['dummy'],40,60,40,40
1618572568.4293401,['dummy'],0,0,20,20
1618572590.4631436,['dummy'],60,40,40,0
1618572612.5360584,['dummy'],60,80,80,20
1618572634.7789972,['dummy'],20,0,80,80
1618572656.998057,['dummy'],0,40,40,80
1618572678.643454,['dummy'],80,80,20,20
1618572700.517803,['dummy'],0,20,0,60
1618572723.0106094,['dummy'],80,80,20,40
1618572744.6732314,['dummy'],60,0,80,40
1618572766.4062874,['dummy'],0,80,40,40
1618572788.530879,['dummy'],40,60,80,80
1618572810.6414158,['dummy'],20,20,60,60
1618572833.0927715,['dummy'],60,80,80,60
1618572854.7540412,['dummy'],80,20,40,20
1618572876.7828386,['dummy'],80,80,80,40
1618572899.2174687,['dummy'],0,40,80,0
1618572920.9097087,['dummy'],20,80,40,80
1618572943.086632,['dummy'],60,20,20,0
1618572964.8762515,['dummy'],20,80,80,60
1618572986.5039284,['dummy'],40,0,0,80
1618573008.0674994,['dummy'],60,20,20,60
1618573029.9469306,['dummy'],0,20,0,60
1618573052.0053952,['dummy'],20,20,60,80
1618573073.604884,['dummy'],0,40,60,0
1618573095.780614,['dummy'],20,20,40,80
1618573117.6896386,['dummy'],40,60,60,60
1618573140.0949259,['dummy'],40,20,20,20
1618573161.614251,['dummy'],20,0,0,0
1618573183.9923146,['dummy'],80,20,0,20
1618573205.7541618,['dummy'],40,40,0,0
1618573227.6192775,['dummy'],0,40,60,0
1618573249.309433,['dummy'],60,0,80,0
1618573271.426164,['dummy'],60,20,20,80
1618573293.1926322,['dummy'],60,80,40,40
1618573314.759368,['dummy'],60,0,20,0
1618573336.942847,['dummy'],40,80,0,60
1618573358.8298726,['dummy'],80,0,40,20
1618573381.1935215,['dummy'],60,80,0,60
1618573402.7080345,['dummy'],40,0,20,0
1618573424.5663807,['dummy'],80,40,40,60
1618573446.5172439,['dummy'],40,80,0,0
1618573468.7019846,['dummy'],60,20,40,60
1618573490.3576114,['dummy'],20,0,0,40
1618573511.9972317,['dummy'],0,60,0,40
1618573533.5900602,['dummy'],80,80,0,80
1618573555.13287,['dummy'],40,40,60,20
1618573576.8316638,['dummy'],20,20,20,40
1618573599.083994,['dummy'],40,20,60,40
1618573620.6730802,['dummy'],80,60,80,0
1618573642.2387395,['dummy'],60,0,80,0
1618573664.0509267,['dummy'],60,40,40,0
1618573686.007685,['dummy'],60,0,0,80
1618573707.5533938,['dummy'],60,20,20,20
1618573729.2870083,['dummy'],60,0,40,40
1618573751.664544,['dummy'],0,20,40,60
1618573773.3391786,['dummy'],60,0,0,80
1618573795.003066,['dummy'],80,40,60,0
1618573816.729458,['dummy'],60,80,80,40
1618573838.3709278,['dummy'],40,60,40,80
1618573860.216982,['dummy'],0,60,80,80
1618573881.8629518,['dummy'],0,20,60,80
1618573904.2271326,['dummy'],80,20,60,60
1618573926.6181147,['dummy'],20,60,40,20
1618573948.913155,['dummy'],60,20,60,40
1618573970.8887215,['dummy'],20,0,40,40
1618573992.8144891,['dummy'],20,20,0,0
1618574015.1563919,['dummy'],80,60,80,0
1618574037.258555,['dummy'],20,20,60,60
1618574058.8456154,['dummy'],40,20,60,60
1618574081.1064272,['dummy'],40,60,0,40
1618574103.0015612,['dummy'],40,40,80,20
1618574125.386549,['dummy'],80,20,20,80
1618574147.6255565,['dummy'],80,0,80,40
1618574169.735693,['dummy'],40,40,60,60
1618574191.999282,['dummy'],40,40,40,0
1618574214.0225065,['dummy'],80,40,0,80
1618574236.0343142,['dummy'],0,80,40,20
1618574258.0934274,['dummy'],80,0,60,20
1618574280.2522461,['dummy'],40,20,40,0
1618574302.0176783,['dummy'],20,40,80,80
1618574324.436395,['dummy'],0,0,20,0
1618574346.2107892,['dummy'],80,80,0,80
1618574367.7282894,['dummy'],60,80,20,20
1618574389.235722,['dummy'],0,80,0,20
1618574411.4862492,['dummy'],0,0,80,40
1618574433.8739448,['dummy'],80,40,20,20
1618574455.6784055,['dummy'],80,80,80,80
1618574477.2522314,['dummy'],0,0,80,40
1618574498.9111784,['dummy'],20,0,80,40
1618574520.741627,['dummy'],0,60,0,80
1618574542.5299788,['dummy'],40,60,0,80
1618574564.2233949,['dummy'],0,80,80,80
1618574586.2835279,['dummy'],80,60,20,20
1618574608.7653878,['dummy'],40,60,80,0
1618574630.6879005,['dummy'],60,40,80,20
1618574652.52297,['dummy'],60,0,20,80
1618574674.3961139,['dummy'],20,40,0,60
1618574695.9412158,['dummy'],20,60,0,60
1618574718.0865135,['dummy'],20,20,0,80
1618574739.6501482,['dummy'],80,40,60,40
1618574761.9148667,['dummy'],20,20,0,0
1618574783.8419077,['dummy'],80,20,0,0
1618574805.689746,['dummy'],80,0,20,80
1618574827.7866511,['dummy'],40,80,40,40
1618574849.9850192,['dummy'],40,40,80,40
1618574872.3701751,['dummy'],60,0,40,80
1618574893.9716117,['dummy'],80,60,60,0
1618574916.4262683,['dummy'],40,20,20,20
1618574938.0031354,['dummy'],0,40,40,20
1618574960.4473183,['dummy'],60,80,20,0
1618574982.6184378,['dummy'],20,0,20,80
1618575004.3164177,['dummy'],40,40,40,40
1618575026.0805337,['dummy'],0,20,20,20
1618575048.342941,['dummy'],60,60,80,60
1618575070.3024206,['dummy'],80,80,80,40
1618575092.7774212,['dummy'],20,80,40,40
1618575114.9851644,['dummy'],40,20,80,80
1618575137.1108112,['dummy'],0,40,40,0
1618575159.1135962,['dummy'],0,20,40,40
1618575181.4817913,['dummy'],80,40,20,60
1618575203.4637463,['dummy'],20,80,60,60
1618575225.5032058,['dummy'],80,20,40,40
1618575247.408444,['dummy'],40,80,40,60
1618575268.976118,['dummy'],20,20,20,40
1618575291.1375039,['dummy'],40,80,60,0
1618575312.8869278,['dummy'],0,0,40,0
1618575335.1379347,['dummy'],40,20,0,80
1618575356.6732275,['dummy'],60,40,80,60
1618575378.9983492,['dummy'],40,0,0,60
1618575400.6450617,['dummy'],80,60,20,40
1618575422.4687402,['dummy'],60,0,0,60
1618575444.421724,['dummy'],60,80,20,40
1618575466.8243763,['dummy'],60,80,80,60
1618575489.1974924,['dummy'],40,0,0,80
1618575510.9970062,['dummy'],0,20,40,20
1618575533.2224422,['dummy'],40,60,80,0
1618575554.8193026,['dummy'],40,60,80,20
1618575577.055993,['dummy'],80,20,0,0
1618575598.9521272,['dummy'],0,80,0,20
1618575621.2315679,['dummy'],0,80,60,0
1618575643.6463594,['dummy'],40,60,20,80
1618575665.9409714,['dummy'],80,40,40,0
1618575688.0355515,['dummy'],60,80,0,60
1618575710.3907611,['dummy'],40,60,80,20
1618575732.7361734,['dummy'],60,0,0,80
1618575754.3218277,['dummy'],60,20,20,80
1618575776.8183825,['dummy'],0,20,60,60
1618575798.697833,['dummy'],20,20,80,80
1618575820.6896772,['dummy'],40,20,60,80
1618575842.310356,['dummy'],80,40,40,60
1618575864.0542412,['dummy'],20,60,80,80
1618575886.3064308,['dummy'],60,80,20,0
1618575907.9318295,['dummy'],40,20,80,60
1618575929.899989,['dummy'],60,0,0,20
1618575951.6276784,['dummy'],0,40,80,20
1618575973.3401687,['dummy'],80,60,60,0
1618575994.9655416,['dummy'],0,20,0,0
1618576016.9074109,['dummy'],60,40,80,40
1618576038.819733,['dummy'],0,20,60,60
1618576060.5942602,['dummy'],60,80,60,40
1618576082.2118123,['dummy'],20,60,80,40
1618576104.0779097,['dummy'],0,0,60,60
1618576126.3851597,['dummy'],80,60,0,60
1618576148.1951892,['dummy'],80,0,60,20
1618576170.0765195,['dummy'],60,0,60,40
1618576192.5300508,['dummy'],80,40,0,20
1618576214.3668506,['dummy'],40,0,80,0
1618576236.0123327,['dummy'],20,0,60,20
1618576258.1900852,['dummy'],20,20,20,40
1618576279.9029574,['dummy'],0,80,40,80
1618576302.195065,['dummy'],0,60,60,20
1618576324.0979042,['dummy'],0,60,40,40
1618576346.4515903,['dummy'],80,60,40,0
1618576368.701051,['dummy'],0,20,80,20
1618576390.3807106,['dummy'],80,60,80,60
1618576412.4257073,['dummy'],60,20,0,20
1618576434.721685,['dummy'],60,40,0,0
1618576457.0305374,['dummy'],60,0,60,40
1618576478.8143,['dummy'],0,40,0,20
1618576500.577575,['dummy'],20,40,20,80
1618576522.7824895,['dummy'],20,60,80,0
1618576544.6404011,['dummy'],20,60,20,40
1618576566.316657,['dummy'],60,40,40,0
1618576588.5769296,['dummy'],20,0,40,20
1618576610.8055117,['dummy'],80,0,40,0
1618576632.4507604,['dummy'],60,60,40,0
1618576653.9783523,['dummy'],80,80,40,20
1618576676.3903668,['dummy'],60,40,20,40
1618576698.6443362,['dummy'],40,20,40,20
1618576720.76393,['dummy'],60,0,60,40
1618576742.5153446,['dummy'],40,80,20,20
1618576764.2727716,['dummy'],0,20,80,0
1618576786.1349554,['dummy'],0,20,40,40
1618576808.5036602,['dummy'],20,80,20,80
1618576830.8509786,['dummy'],60,80,60,20
1618576852.8641996,['dummy'],60,60,0,60
1618576875.138953,['dummy'],80,60,0,40
1618576896.693074,['dummy'],0,80,60,80
1618576918.2753022,['dummy'],20,20,20,40
1618576940.6769097,['dummy'],60,80,60,60
1618576962.4667041,['dummy'],20,0,0,20
1618576984.0061073,['dummy'],20,60,0,20
1618577005.9853206,['dummy'],20,60,40,0
1618577027.7807677,['dummy'],20,60,20,80
1618577049.3035283,['dummy'],0,20,20,80
1618577071.6961493,['dummy'],20,20,80,60
1618577093.6768045,['dummy'],80,80,40,40
1618577115.874895,['dummy'],60,0,80,20
1618577137.6984737,['dummy'],20,40,40,20
1618577160.1567562,['dummy'],20,0,0,80
1618577181.9119372,['dummy'],0,40,60,20
1618577204.3833966,['dummy'],20,20,20,80
1618577226.2485268,['dummy'],60,0,60,40
1618577247.8060386,['dummy'],0,20,0,20
1618577269.7480745,['dummy'],0,60,40,80
1618577291.9886827,['dummy'],20,20,40,60
1618577314.255317,['dummy'],20,80,80,40
1618577336.65787,['dummy'],40,20,20,80
1618577358.5975535,['dummy'],40,40,40,60
1618577380.7867079,['dummy'],20,80,0,80
1618577402.404082,['dummy'],40,0,40,0
1618577423.966676,['dummy'],0,20,20,40
1618577446.103299,['dummy'],40,80,60,60
1618577468.0202065,['dummy'],60,20,60,40
1618577490.45277,['dummy'],40,20,0,0
1618577512.5759225,['dummy'],60,20,60,60
1618577534.3283617,['dummy'],60,0,60,40
1618577556.3683548,['dummy'],80,60,40,0
1618577578.2904077,['dummy'],0,40,80,60
1618577600.3891618,['dummy'],60,60,80,20
1618577622.800012,['dummy'],0,20,60,60
1618577644.8629203,['dummy'],40,20,80,80
1618577666.9817705,['dummy'],80,20,0,60
1618577688.511736,['dummy'],40,60,60,60
1618577710.6774797,['dummy'],20,20,60,20
1618577732.3233132,['dummy'],0,80,40,20
1618577753.9383018,['dummy'],60,60,60,80
1618577775.6051836,['dummy'],80,40,60,0
1618577797.2489905,['dummy'],0,60,80,80
1618577819.235085,['dummy'],20,60,80,40
1618577840.8225636,['dummy'],40,0,40,40
1618577862.8111038,['dummy'],0,80,0,60
1618577885.053506,['dummy'],80,20,20,40
1618577907.0102053,['dummy'],20,60,0,20
1618577929.109039,['dummy'],60,80,60,80
1618577951.4358563,['dummy'],20,20,0,80
1618577973.7318695,['dummy'],0,80,80,0
1618577996.0156074,['dummy'],40,60,20,80
1618578017.6038225,['dummy'],60,60,60,80
1618578040.0326824,['dummy'],20,0,40,80
1618578061.78319,['dummy'],0,80,60,0
1618578083.7997866,['dummy'],40,60,40,80
1618578105.8210006,['dummy'],80,60,0,60
1618578127.604795,['dummy'],20,60,40,40
1618578149.1685574,['dummy'],80,80,60,20
1618578170.7225883,['dummy'],80,0,40,80
1618578192.3298924,['dummy'],60,60,80,40
1618578214.352762,['dummy'],20,20,0,20
1618578235.9629948,['dummy'],40,40,60,0
1618578257.8450084,['dummy'],80,80,0,60
1618578280.174184,['dummy'],80,0,20,40
1618578301.8987617,['dummy'],0,40,40,40
1618578323.653518,['dummy'],20,40,0,40
1618578346.0490744,['dummy'],0,80,60,0
1618578368.2262068,['dummy'],40,60,60,20
1618578390.613494,['dummy'],80,0,80,40
1618578412.7356687,['dummy'],80,20,60,0
1618578434.6099694,['dummy'],80,20,0,20
1618578456.2402995,['dummy'],40,40,40,20
1618578478.5431454,['dummy'],40,40,0,80
1618578500.81812,['dummy'],40,0,20,40
1618578522.6948655,['dummy'],60,80,20,20
1618578544.6747997,['dummy'],60,60,0,0
1618578566.426852,['dummy'],40,0,60,20
1618578588.9145803,['dummy'],80,60,20,60
1618578610.6316698,['dummy'],60,80,20,0
1618578633.1250222,['dummy'],80,40,40,0
1618578654.9250615,['dummy'],0,0,40,40
1618578676.847375,['dummy'],40,0,60,60
1618578699.1868196,['dummy'],20,0,60,60
1618578721.3172507,['dummy'],40,80,0,80
1618578743.2431095,['dummy'],20,20,60,60
1618578765.5876467,['dummy'],0,60,20,20
1618578787.5272126,['dummy'],60,80,80,60
1618578809.9794972,['dummy'],60,20,20,60
1618578831.5915246,['dummy'],20,60,40,80
1618578853.3217533,['dummy'],0,40,60,40
1618578874.9740195,['dummy'],0,0,0,40
1618578897.0999455,['dummy'],60,20,0,0
1618578918.8402486,['dummy'],20,80,40,0
1618578940.7520509,['dummy'],0,40,40,40
1618578962.5874958,['dummy'],20,40,20,60
1618578984.3280172,['dummy'],80,20,20,60
1618579005.9426477,['dummy'],40,40,60,80
1618579028.2752187,['dummy'],60,0,40,40
1618579049.7882588,['dummy'],0,40,0,20
1618579071.7348673,['dummy'],40,20,40,60
1618579093.3657377,['dummy'],80,0,40,80
1618579115.6814902,['dummy'],60,40,60,80
1618579137.6329365,['dummy'],80,80,20,0
1618579159.9184504,['dummy'],80,80,20,60
1618579182.1919246,['dummy'],40,20,80,40
1618579204.451507,['dummy'],20,20,40,40
1618579226.0726972,['dummy'],20,40,20,0
1618579247.9082856,['dummy'],0,0,40,80
1618579269.7315714,['dummy'],40,60,80,0
1618579291.6436222,['dummy'],80,40,0,0
1618579313.5105462,['dummy'],60,20,80,20
1618579335.7412634,['dummy'],20,60,20,0
1618579357.863148,['dummy'],80,20,40,20
1618579379.836689,['dummy'],60,20,60,0
1618579401.7300062,['dummy'],40,40,80,60
1618579424.0588045,['dummy'],0,0,0,60
1618579445.7073011,['dummy'],80,20,20,80
1618579467.4001408,['dummy'],0,20,20,40
1618579489.782497,['dummy'],60,60,80,20
1618579512.1358538,['dummy'],80,40,40,20
1618579534.148071,['dummy'],60,40,0,0
1618579556.3662667,['dummy'],60,80,0,80
1618579578.756089,['dummy'],20,80,80,60
1618579600.496196,['dummy'],60,0,20,80
1618579622.0317385,['dummy'],0,20,60,20
1618579643.9588003,['dummy'],60,20,40,20
1618579666.2338905,['dummy'],40,20,60,80
1618579688.3883817,['dummy'],40,80,0,20
1618579710.6087077,['dummy'],80,80,40,0
1618579733.0097473,['dummy'],0,80,0,60
1618579755.3118083,['dummy'],20,40,40,80
1618579777.2016838,['dummy'],80,20,60,20
1618579799.097874,['dummy'],0,20,60,80
1618579821.0365155,['dummy'],60,80,40,0
1618579842.8518054,['dummy'],60,60,80,40
1618579865.2214456,['dummy'],80,40,60,0
1618579887.3446472,['dummy'],0,20,20,20
1618579909.7779367,['dummy'],0,0,40,20
1618579931.752225,['dummy'],0,80,40,80
1618579953.969494,['dummy'],40,20,60,20
1618579976.080139,['dummy'],20,80,40,20
1618579997.9580214,['dummy'],40,60,80,40
1618580020.3923438,['dummy'],20,20,80,80
1618580042.210014,['dummy'],80,80,0,80
1618580064.2609987,['dummy'],40,40,40,40
1618580086.0718052,['dummy'],60,60,20,0
1618580107.9926202,['dummy'],80,40,60,60
1618580129.6009116,['dummy'],20,0,60,80
1618580151.4058,['dummy'],0,60,60,40
1618580173.573644,['dummy'],40,80,0,40
1618580195.8762197,['dummy'],20,60,20,0
1618580217.6153443,['dummy'],20,0,60,20
1618580239.4375951,['dummy'],0,20,40,60
1618580261.1433167,['dummy'],20,20,60,20
1618580282.8751276,['dummy'],0,80,80,60
1618580304.4191515,['dummy'],80,60,80,80
1618580326.0459373,['dummy'],60,0,40,0
1618580347.922998,['dummy'],0,40,40,80
1618580370.33255,['dummy'],60,60,60,60
1618580392.5394692,['dummy'],60,0,40,40
1618580414.8377037,['dummy'],60,60,0,20
1618580437.0888705,['dummy'],60,80,60,40
1618580459.3017566,['dummy'],40,60,20,0
1618580481.6432323,['dummy'],20,60,0,80
1618580503.5881448,['dummy'],60,20,0,40
1618580525.6868594,['dummy'],60,20,40,20
1618580547.790077,['dummy'],40,60,60,60
1618580569.8393822,['dummy'],60,80,80,40
1618580591.9003644,['dummy'],80,80,60,80
1618580614.067093,['dummy'],20,20,60,60
1618580635.9047163,['dummy'],60,20,60,40
1618580657.7052772,['dummy'],20,40,0,20
1618580680.1613648,['dummy'],0,0,80,40
1618580702.2869427,['dummy'],20,60,80,20
1618580724.1378202,['dummy'],60,0,20,80
1618580746.3436272,['dummy'],60,40,80,40
1618580768.4758673,['dummy'],60,20,0,60
1618580790.8147893,['dummy'],20,0,40,0
1618580813.1722927,['dummy'],60,60,20,80
1618580835.1434958,['dummy'],20,20,60,80
1618580856.7784173,['dummy'],40,80,60,80
1618580879.1410463,['dummy'],40,60,60,0
1618580901.5217822,['dummy'],0,60,0,80
1618580923.3275895,['dummy'],20,40,60,40
1618580945.3529913,['dummy'],80,60,40,40
1618580967.7894893,['dummy'],0,80,40,40
1618580990.1134658,['dummy'],0,40,60,0
1618581012.279299,['dummy'],20,0,40,0
1618581034.1695993,['dummy'],80,80,60,80
1618581056.6486478,['dummy'],0,40,20,60
1618581078.5791216,['dummy'],60,60,0,40
1618581100.5329006,['dummy'],80,0,0,80
1618581122.6835077,['dummy'],60,40,40,60
1618581144.6912422,['dummy'],20,60,40,0
1618581166.2643237,['dummy'],40,80,20,20
1618581188.4512396,['dummy'],40,0,80,60
1618581210.5106897,['dummy'],60,60,80,60
1618581232.1145487,['dummy'],0,20,60,60
1618581254.3206239,['dummy'],20,0,20,40
1618581275.9800634,['dummy'],40,80,0,20
1618581298.2895117,['dummy'],0,40,0,20
1618581319.8363013,['dummy'],60,40,0,20
1618581341.372137,['dummy'],20,60,20,0
1618581362.9949286,['dummy'],0,80,60,0
1618581385.2153192,['dummy'],80,20,80,20
1618581407.0554926,['dummy'],60,80,20,40
1618581428.791801,['dummy'],20,40,60,20
1618581451.0411377,['dummy'],80,40,80,40
1618581472.912584,['dummy'],0,80,40,40
1618581494.8889847,['dummy'],20,20,0,80
1618581516.5499647,['dummy'],0,40,40,60
1618581538.968634,['dummy'],80,0,60,0
1618581561.1485775,['dummy'],60,80,60,40
1618581583.3482356,['dummy'],60,0,20,60
1618581605.2542946,['dummy'],60,20,0,60
